OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
shape,iterativefit,down_hf,0,0.8,1.6,20.0,30.0,0.1645,0.226,196.235205309*(x-0.1645)*(x-0.1645)*(x-0.1645)-18.1026976898*(x-0.1645)*(x-0.1645)+0.0*(x-0.1645)+1.1737416982650757
shape,iterativefit,down_hf,0,0.8,1.6,20.0,30.0,0.226,0.3165,-153.46748232*(x-0.226)*(x-0.226)*(x-0.226)+27.1206489432*(x-0.226)*(x-0.226)+0.0*(x-0.226)+1.15091872215271
shape,iterativefit,down_hf,0,0.8,1.6,20.0,30.0,0.3165,0.6905,-0.231633248353*(x-0.3165)*(x-0.3165)*(x-0.3165)-0.125693385916*(x-0.3165)*(x-0.3165)+1.1380263175*(x-0.3165)+1.2592908143997192
shape,iterativefit,down_hf,0,0.8,1.6,20.0,30.0,0.6905,1.1,1.65521359444
shape,iterativefit,down_hf,0,1.6,2.5,20.0,30.0,-15.0,0.0,0.0
shape,iterativefit,down_hf,0,1.6,2.5,20.0,30.0,0.0,0.008,0.840462505817
shape,iterativefit,down_hf,0,1.6,2.5,20.0,30.0,0.008,0.023,-13844.7660013*(x-0.008)*(x-0.008)*(x-0.008)-77.0028100691*(x-0.008)*(x-0.008)+14.3936653932*(x-0.008)+0.8404625058174133
shape,iterativefit,down_hf,0,1.6,2.5,20.0,30.0,0.023,0.038,-1903.46550314*(x-0.023)*(x-0.023)*(x-0.023)-48.450827522*(x-0.023)*(x-0.023)+2.73836404028*(x-0.023)+0.9923157691955566
shape,iterativefit,down_hf,0,1.6,2.5,20.0,30.0,0.038,0.055,8275.0124381*(x-0.038)*(x-0.038)*(x-0.038)-211.012817172*(x-0.038)*(x-0.038)+0.0*(x-0.038)+1.0160655975341797
shape,iterativefit,down_hf,0,1.6,2.5,20.0,30.0,0.055,0.075,-1108.24146134*(x-0.055)*(x-0.055)*(x-0.055)+66.8835119928*(x-0.055)*(x-0.055)+0.0*(x-0.055)+0.9957380294799805
shape,iterativefit,down_hf,0,1.6,2.5,20.0,30.0,0.075,0.0995,-5241.55752665*(x-0.075)*(x-0.075)*(x-0.075)+192.765111823*(x-0.075)*(x-0.075)+1.3454507261*(x-0.075)+1.0136255025863647
shape,iterativefit,down_hf,0,1.6,2.5,20.0,30.0,0.0995,0.1305,800.539434688*(x-0.0995)*(x-0.0995)*(x-0.0995)-40.8442359773*(x-0.0995)*(x-0.0995)+1.35220648931*(x-0.0995)+1.085213303565979
shape,iterativefit,down_hf,0,1.6,2.5,20.0,30.0,0.1305,0.1705,-1194.13590665*(x-0.1305)*(x-0.1305)*(x-0.1305)+62.7250639647*(x-0.1305)*(x-0.1305)+1.12781904893*(x-0.1305)+1.1117292642593384
shape,iterativefit,down_hf,0,1.6,2.5,20.0,30.0,0.1705,0.225,102.219939328*(x-0.1705)*(x-0.1705)*(x-0.1705)-9.0434286339*(x-0.1705)*(x-0.1705)+0.413971814184*(x-0.1705)+1.1807774305343628
shape,iterativefit,down_hf,0,1.6,2.5,20.0,30.0,0.225,0.2995,-219.421847541*(x-0.225)*(x-0.225)*(x-0.225)+22.2445900033*(x-0.225)*(x-0.225)+0.339094417454*(x-0.225)+1.1930248737335205
shape,iterativefit,down_hf,0,1.6,2.5,20.0,30.0,0.2995,0.4065,82.7441072815*(x-0.2995)*(x-0.2995)*(x-0.2995)-13.2804292187*(x-0.2995)*(x-0.2995)+0.0*(x-0.2995)+1.251020908355713
shape,iterativefit,down_hf,0,1.6,2.5,20.0,30.0,0.4065,0.7405,0.374714851202*(x-0.4065)*(x-0.4065)*(x-0.4065)+3.78583021951*(x-0.4065)*(x-0.4065)+0.0*(x-0.4065)+1.200338363647461
shape,iterativefit,down_hf,0,1.6,2.5,20.0,30.0,0.7405,1.1,1.63663220406
shape,iterativefit,down_hf,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.0
shape,iterativefit,down_hf,0,0.0,0.8,30.0,40.0,0.0,0.0025,0.765541374683
shape,iterativefit,down_hf,0,0.0,0.8,30.0,40.0,0.0025,0.006,-506337.471329*(x-0.0025)*(x-0.0025)*(x-0.0025)+6028.63884824*(x-0.0025)*(x-0.0025)+0.0*(x-0.0025)+0.7655413746833801
shape,iterativefit,down_hf,0,0.0,0.8,30.0,40.0,0.006,0.008,-7830715.02285*(x-0.006)*(x-0.006)*(x-0.006)+26831.8280235*(x-0.006)*(x-0.006)+23.5925698663*(x-0.006)+0.8176829814910889
shape,iterativefit,down_hf,0,0.0,0.8,30.0,40.0,0.008,0.01,-6197445.29383*(x-0.008)*(x-0.008)*(x-0.008)+9372.9806991*(x-0.008)*(x-0.008)+36.9513016859*(x-0.008)+0.9095497131347656
shape,iterativefit,down_hf,0,0.0,0.8,30.0,40.0,0.01,0.012,17791.3392996*(x-0.01)*(x-0.01)*(x-0.01)-54.0308157214*(x-0.01)*(x-0.01)+0.0738809563272*(x-0.01)+0.9713646769523621
shape,iterativefit,down_hf,0,0.0,0.8,30.0,40.0,0.012,0.0145,-7418548.50835*(x-0.012)*(x-0.012)*(x-0.012)+31774.5912614*(x-0.012)*(x-0.012)+0.0712537650377*(x-0.012)+0.9714386463165283
shape,iterativefit,down_hf,0,0.0,0.8,30.0,40.0,0.0145,0.018,-116200.951506*(x-0.0145)*(x-0.0145)*(x-0.0145)-1348.65680806*(x-0.0145)*(x-0.0145)+19.8464255407*(x-0.0145)+1.054293155670166
shape,iterativefit,down_hf,0,0.0,0.8,30.0,40.0,0.018,0.0235,106400.565103*(x-0.018)*(x-0.018)*(x-0.018)-1020.78415939*(x-0.018)*(x-0.018)+6.13544291639*(x-0.018)+1.10225248336792
shape,iterativefit,down_hf,0,0.0,0.8,30.0,40.0,0.0235,0.033,-61930.9455881*(x-0.0235)*(x-0.0235)*(x-0.0235)+759.718528912*(x-0.0235)*(x-0.0235)+4.56266844623*(x-0.0235)+1.1228210926055908
shape,iterativefit,down_hf,0,0.0,0.8,30.0,40.0,0.033,0.0575,1901.89339522*(x-0.033)*(x-0.033)*(x-0.033)-88.6852266383*(x-0.033)*(x-0.033)+2.22951697758*(x-0.033)+1.1816329956054688
shape,iterativefit,down_hf,0,0.0,0.8,30.0,40.0,0.0575,0.1175,-58.523240521*(x-0.0575)*(x-0.0575)*(x-0.0575)+6.54718385079*(x-0.0575)*(x-0.0575)+1.30877540374*(x-0.0575)+1.2109923362731934
shape,iterativefit,down_hf,0,0.0,0.8,30.0,40.0,0.1175,0.5845,-0.0919831997172*(x-0.1175)*(x-0.1175)*(x-0.1175)-0.0553506358056*(x-0.1175)*(x-0.1175)+1.46238646821*(x-0.1175)+1.300447702407837
shape,iterativefit,down_hf,0,0.0,0.8,30.0,40.0,0.5845,1.1,1.96194255352
shape,iterativefit,down_hf,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.0
shape,iterativefit,down_hf,0,0.8,1.6,30.0,40.0,0.0,0.003,0.759669721127
shape,iterativefit,down_hf,0,0.8,1.6,30.0,40.0,0.003,0.008,-10804.7065412*(x-0.003)*(x-0.003)*(x-0.003)+511.428043026*(x-0.003)*(x-0.003)+19.9180202875*(x-0.003)+0.7596697211265564
shape,iterativefit,down_hf,0,0.8,1.6,30.0,40.0,0.008,0.0125,-469023.083517*(x-0.008)*(x-0.008)*(x-0.008)+2628.0345336*(x-0.008)*(x-0.008)+24.2219477271*(x-0.008)+0.8706949353218079
shape,iterativefit,down_hf,0,0.8,1.6,30.0,40.0,0.0125,0.018,14440.6843136*(x-0.0125)*(x-0.0125)*(x-0.0125)-868.738081503*(x-0.0125)*(x-0.0125)+19.3811062058*(x-0.0125)+0.9901716709136963
shape,iterativefit,down_hf,0,0.8,1.6,30.0,40.0,0.018,0.0245,-66380.870894*(x-0.018)*(x-0.018)*(x-0.018)+62.5656109895*(x-0.018)*(x-0.018)+11.1354794108*(x-0.018)+1.0728909969329834
shape,iterativefit,down_hf,0,0.8,1.6,30.0,40.0,0.0245,0.0315,7422.50204286*(x-0.0245)*(x-0.0245)*(x-0.0245)-243.355205861*(x-0.0245)*(x-0.0245)+3.5350569678*(x-0.0245)+1.1296851634979248
shape,iterativefit,down_hf,0,0.8,1.6,30.0,40.0,0.0315,0.0395,-6959.63798311*(x-0.0315)*(x-0.0315)*(x-0.0315)+7.31616291945*(x-0.0315)*(x-0.0315)+1.21919188605*(x-0.0315)+1.1450520753860474
shape,iterativefit,down_hf,0,0.8,1.6,30.0,40.0,0.0395,0.049,130305.364608*(x-0.0395)*(x-0.0395)*(x-0.0395)-1856.85144567*(x-0.0395)*(x-0.0395)+0.0*(x-0.0395)+1.1517105102539062
shape,iterativefit,down_hf,0,0.8,1.6,30.0,40.0,0.049,0.063,-53149.6931355*(x-0.049)*(x-0.049)*(x-0.049)+1128.3972593*(x-0.049)*(x-0.049)+0.0*(x-0.049)+1.0958502292633057
shape,iterativefit,down_hf,0,0.8,1.6,30.0,40.0,0.063,0.1025,195.365810242*(x-0.063)*(x-0.063)*(x-0.063)-12.6098912889*(x-0.063)*(x-0.063)+0.34310369664*(x-0.063)+1.171173334121704
shape,iterativefit,down_hf,0,0.8,1.6,30.0,40.0,0.1025,0.1745,-778.561750039*(x-0.1025)*(x-0.1025)*(x-0.1025)+90.5290011617*(x-0.1025)*(x-0.1025)+0.261380801109*(x-0.1025)+1.1770917177200317
shape,iterativefit,down_hf,0,0.8,1.6,30.0,40.0,0.1745,0.613,-0.248097927163*(x-0.1745)*(x-0.1745)*(x-0.1745)-1.19298762693*(x-0.1745)*(x-0.1745)+1.18936463178*(x-0.1745)+1.3746168613433838
shape,iterativefit,down_hf,0,0.8,1.6,30.0,40.0,0.613,1.1,1.64584434032
shape,iterativefit,down_hf,0,1.6,2.5,30.0,40.0,-15.0,0.0,0.0
shape,iterativefit,down_hf,0,1.6,2.5,30.0,40.0,0.0,0.005,0.769755423069
shape,iterativefit,down_hf,0,1.6,2.5,30.0,40.0,0.005,0.014,-3948.72896606*(x-0.005)*(x-0.005)*(x-0.005)-209.301499057*(x-0.005)*(x-0.005)+19.5883744293*(x-0.005)+0.7697554230690002
shape,iterativefit,down_hf,0,1.6,2.5,30.0,40.0,0.014,0.023,-41458.7459296*(x-0.014)*(x-0.014)*(x-0.014)+163.827214309*(x-0.014)*(x-0.014)+14.8614063075*(x-0.014)+0.9262187480926514
shape,iterativefit,down_hf,0,1.6,2.5,30.0,40.0,0.023,0.034,-18297.5166074*(x-0.023)*(x-0.023)*(x-0.023)-10.8040525765*(x-0.023)*(x-0.023)+7.73582090419*(x-0.023)+1.0430179834365845
shape,iterativefit,down_hf,0,1.6,2.5,30.0,40.0,0.034,0.047,4515.32476958*(x-0.034)*(x-0.034)*(x-0.034)-89.7041880941*(x-0.034)*(x-0.034)+0.85613321902*(x-0.034)+1.1024507284164429
shape,iterativefit,down_hf,0,1.6,2.5,30.0,40.0,0.047,0.062,-37465.6215942*(x-0.047)*(x-0.047)*(x-0.047)+833.146303572*(x-0.047)*(x-0.047)+0.813093986751*(x-0.047)+1.1083406209945679
shape,iterativefit,down_hf,0,1.6,2.5,30.0,40.0,0.062,0.0795,1018.40865324*(x-0.062)*(x-0.062)*(x-0.062)-32.1764703458*(x-0.062)*(x-0.062)+0.518188517834*(x-0.062)+1.1815484762191772
shape,iterativefit,down_hf,0,1.6,2.5,30.0,40.0,0.0795,0.1125,-56.5930457631*(x-0.0795)*(x-0.0795)*(x-0.0795)+5.71211642417*(x-0.0795)*(x-0.0795)+0.327675005896*(x-0.0795)+1.1862207651138306
shape,iterativefit,down_hf,0,1.6,2.5,30.0,40.0,0.1125,0.173,-11.6969838678*(x-0.1125)*(x-0.1125)*(x-0.1125)+2.52670311664*(x-0.1125)*(x-0.1125)+0.519785209383*(x-0.1125)+1.2012207508087158
shape,iterativefit,down_hf,0,1.6,2.5,30.0,40.0,0.173,0.2515,-72.4924873171*(x-0.173)*(x-0.173)*(x-0.173)+6.86029084299*(x-0.173)*(x-0.173)+0.69707463089*(x-0.173)+1.2393258810043335
shape,iterativefit,down_hf,0,1.6,2.5,30.0,40.0,0.2515,0.3345,35.4371518895*(x-0.2515)*(x-0.2515)*(x-0.2515)-4.58455723787*(x-0.2515)*(x-0.2515)+0.43398980333*(x-0.2515)+1.3012537956237793
shape,iterativefit,down_hf,0,1.6,2.5,30.0,40.0,0.3345,0.693,-0.050360820857*(x-0.3345)*(x-0.3345)*(x-0.3345)+1.41210044347*(x-0.3345)*(x-0.3345)+0.405332919942*(x-0.3345)+1.3259544372558594
shape,iterativefit,down_hf,0,1.6,2.5,30.0,40.0,0.693,1.1,1.65043222904
shape,iterativefit,down_hf,0,0.0,0.8,40.0,60.0,-15.0,0.0,0.0
shape,iterativefit,down_hf,0,0.0,0.8,40.0,60.0,0.0,0.002,0.750353872776
shape,iterativefit,down_hf,0,0.0,0.8,40.0,60.0,0.002,0.0055,-447996.313652*(x-0.002)*(x-0.002)*(x-0.002)+5807.551948*(x-0.002)*(x-0.002)+11.4162791343*(x-0.002)+0.7503538727760315
shape,iterativefit,down_hf,0,0.0,0.8,40.0,60.0,0.0055,0.0085,-3648668.44539*(x-0.0055)*(x-0.0055)*(x-0.0055)+17014.8884671*(x-0.0055)*(x-0.0055)+35.6052782436*(x-0.0055)+0.8422455191612244
shape,iterativefit,down_hf,0,0.0,0.8,40.0,60.0,0.0085,0.0115,-1046117.66603*(x-0.0085)*(x-0.0085)*(x-0.0085)+346.430337807*(x-0.0085)*(x-0.0085)+39.1805610208*(x-0.0085)+1.0036813020706177
shape,iterativefit,down_hf,0,0.0,0.8,40.0,60.0,0.0115,0.0145,890505.721539*(x-0.0115)*(x-0.0115)*(x-0.0115)-4259.65218891*(x-0.0115)*(x-0.0115)+13.0139660648*(x-0.0115)+1.0960956811904907
shape,iterativefit,down_hf,0,0.0,0.8,40.0,60.0,0.0145,0.018,-2269086.24942*(x-0.0145)*(x-0.0145)*(x-0.0145)+10269.8874648*(x-0.0145)*(x-0.0145)+11.4997074129*(x-0.0145)+1.1208443641662598
shape,iterativefit,down_hf,0,0.0,0.8,40.0,60.0,0.018,0.022,614613.294601*(x-0.018)*(x-0.018)*(x-0.018)-3687.67976761*(x-0.018)*(x-0.018)+0.0*(x-0.018)+1.1896123886108398
shape,iterativefit,down_hf,0,0.0,0.8,40.0,60.0,0.022,0.026,-384338.09302*(x-0.022)*(x-0.022)*(x-0.022)+3861.59824219*(x-0.022)*(x-0.022)+0.0*(x-0.022)+1.1699447631835938
shape,iterativefit,down_hf,0,0.0,0.8,40.0,60.0,0.026,0.0305,-1282496.62283*(x-0.026)*(x-0.026)*(x-0.026)+7274.12359603*(x-0.026)*(x-0.026)+12.4445574726*(x-0.026)+1.2071326971054077
shape,iterativefit,down_hf,0,0.0,0.8,40.0,60.0,0.0305,0.037,330763.944019*(x-0.0305)*(x-0.0305)*(x-0.0305)-3224.94845419*(x-0.0305)*(x-0.0305)+0.0*(x-0.0305)+1.2935667037963867
shape,iterativefit,down_hf,0,0.0,0.8,40.0,60.0,0.037,0.0735,-2658.05834244*(x-0.037)*(x-0.037)*(x-0.037)+167.893022797*(x-0.037)*(x-0.037)+0.0*(x-0.037)+1.2481486797332764
shape,iterativefit,down_hf,0,0.0,0.8,40.0,60.0,0.0735,0.558,-1.39763064854*(x-0.0735)*(x-0.0735)*(x-0.0735)-0.669097503115*(x-0.0735)*(x-0.0735)+1.63259598406*(x-0.0735)+1.342570424079895
shape,iterativefit,down_hf,0,0.0,0.8,40.0,60.0,0.558,1.1,1.81754422188
shape,iterativefit,down_hf,0,0.8,1.6,40.0,60.0,-15.0,0.0,0.0
shape,iterativefit,down_hf,0,0.8,1.6,40.0,60.0,0.0,0.002,0.738570988178
shape,iterativefit,down_hf,0,0.8,1.6,40.0,60.0,0.002,0.0045,-983884.202485*(x-0.002)*(x-0.002)*(x-0.002)+8124.28560616*(x-0.002)*(x-0.002)+5.36568760872*(x-0.002)+0.7385709881782532
shape,iterativefit,down_hf,0,0.8,1.6,40.0,60.0,0.0045,0.006,-7163403.66689*(x-0.0045)*(x-0.0045)*(x-0.0045)+20509.1981106*(x-0.0045)*(x-0.0045)+27.5392868429*(x-0.0045)+0.787388801574707
shape,iterativefit,down_hf,0,0.8,1.6,40.0,60.0,0.006,0.008,-87660.3859954*(x-0.006)*(x-0.006)*(x-0.006)-576.919714982*(x-0.006)*(x-0.006)+40.7139064233*(x-0.006)+0.8506669402122498
shape,iterativefit,down_hf,0,0.8,1.6,40.0,60.0,0.008,0.01,-1270893.75467*(x-0.008)*(x-0.008)*(x-0.008)+1698.03283604*(x-0.008)*(x-0.008)+37.3543029314*(x-0.008)+0.9290857911109924
shape,iterativefit,down_hf,0,0.8,1.6,40.0,60.0,0.01,0.012,-700283.54207*(x-0.01)*(x-0.01)*(x-0.01)-904.62929197*(x-0.01)*(x-0.01)+28.8957092195*(x-0.01)+1.0004193782806396
shape,iterativefit,down_hf,0,0.8,1.6,40.0,60.0,0.012,0.0145,742105.219538*(x-0.012)*(x-0.012)*(x-0.012)-3524.84188636*(x-0.012)*(x-0.012)+16.8737895468*(x-0.012)+1.04899001121521
shape,iterativefit,down_hf,0,0.8,1.6,40.0,60.0,0.0145,0.0185,-235275.406341*(x-0.0145)*(x-0.0145)*(x-0.0145)+1087.69686048*(x-0.0145)*(x-0.0145)+13.1640529813*(x-0.0145)+1.0807396173477173
shape,iterativefit,down_hf,0,0.8,1.6,40.0,60.0,0.0185,0.0255,-18430.1562084*(x-0.0185)*(x-0.0185)*(x-0.0185)-198.925209147*(x-0.0185)*(x-0.0185)+10.5724083608*(x-0.0185)+1.1357413530349731
shape,iterativefit,down_hf,0,0.8,1.6,40.0,60.0,0.0255,0.048,758.178674083*(x-0.0255)*(x-0.0255)*(x-0.0255)-97.1988389171*(x-0.0255)*(x-0.0255)+5.07822247014*(x-0.0255)+1.1936793327331543
shape,iterativefit,down_hf,0,0.8,1.6,40.0,60.0,0.048,0.1075,196.713906552*(x-0.048)*(x-0.048)*(x-0.048)-23.2384164102*(x-0.048)*(x-0.048)+1.85575858013*(x-0.048)+1.2673685550689697
shape,iterativefit,down_hf,0,0.8,1.6,40.0,60.0,0.1075,0.5795,0.0315843976852*(x-0.1075)*(x-0.1075)*(x-0.1075)+0.0224623198166*(x-0.1075)*(x-0.1075)+1.17963625033*(x-0.1075)+1.3369531631469727
shape,iterativefit,down_hf,0,0.8,1.6,40.0,60.0,0.5795,1.1,1.90206694603
shape,iterativefit,down_hf,0,1.6,2.5,40.0,60.0,-15.0,0.0,0.0
shape,iterativefit,down_hf,0,1.6,2.5,40.0,60.0,0.0,0.0025,0.694967389107
shape,iterativefit,down_hf,0,1.6,2.5,40.0,60.0,0.0025,0.007,-20212.450809*(x-0.0025)*(x-0.0025)*(x-0.0025)+831.938896694*(x-0.0025)*(x-0.0025)+20.4953816202*(x-0.0025)+0.6949673891067505
shape,iterativefit,down_hf,0,1.6,2.5,40.0,60.0,0.007,0.0115,-420472.757*(x-0.007)*(x-0.007)*(x-0.007)+2724.06630319*(x-0.007)*(x-0.007)+26.7549253038*(x-0.007)+0.802201509475708
shape,iterativefit,down_hf,0,1.6,2.5,40.0,60.0,0.0115,0.0165,26391.1755254*(x-0.0115)*(x-0.0115)*(x-0.0115)-849.379937861*(x-0.0115)*(x-0.0115)+25.7278020448*(x-0.0115)+0.939445436000824
shape,iterativefit,down_hf,0,1.6,2.5,40.0,60.0,0.0165,0.022,-68365.3363033*(x-0.0165)*(x-0.0165)*(x-0.0165)-43.5069193303*(x-0.0165)*(x-0.0165)+19.2133408306*(x-0.0165)+1.050148844718933
shape,iterativefit,down_hf,0,1.6,2.5,40.0,60.0,0.022,0.0285,-44189.7824161*(x-0.022)*(x-0.022)*(x-0.022)-126.896562652*(x-0.022)*(x-0.022)+12.5306104484*(x-0.022)+1.1431318521499634
shape,iterativefit,down_hf,0,1.6,2.5,40.0,60.0,0.0285,0.0355,-38358.5979413*(x-0.0285)*(x-0.0285)*(x-0.0285)+25.6295489041*(x-0.0285)*(x-0.0285)+5.27990021272*(x-0.0285)+1.207083821296692
shape,iterativefit,down_hf,0,1.6,2.5,40.0,60.0,0.0355,0.046,31972.6497253*(x-0.0355)*(x-0.0355)*(x-0.0355)-503.569233174*(x-0.0355)*(x-0.0355)+0.0*(x-0.0355)+1.2321419715881348
shape,iterativefit,down_hf,0,1.6,2.5,40.0,60.0,0.046,0.0765,-5142.60033989*(x-0.046)*(x-0.046)*(x-0.046)+235.27396555*(x-0.046)*(x-0.046)+0.0*(x-0.046)+1.213635802268982
shape,iterativefit,down_hf,0,1.6,2.5,40.0,60.0,0.0765,0.1405,428.200110036*(x-0.0765)*(x-0.0765)*(x-0.0765)-41.1072105635*(x-0.0765)*(x-0.0765)+0.0*(x-0.0765)+1.286590337753296
shape,iterativefit,down_hf,0,1.6,2.5,40.0,60.0,0.1405,0.2225,-205.408372945*(x-0.1405)*(x-0.1405)*(x-0.1405)+32.4389656526*(x-0.1405)*(x-0.1405)+0.0*(x-0.1405)+1.230465292930603
shape,iterativefit,down_hf,0,1.6,2.5,40.0,60.0,0.2225,0.637,-0.37069660199*(x-0.2225)*(x-0.2225)*(x-0.2225)-0.163999102213*(x-0.2225)*(x-0.2225)+1.17649266798*(x-0.2225)+1.335329294204712
shape,iterativefit,down_hf,0,1.6,2.5,40.0,60.0,0.637,1.1,1.76840949059
shape,iterativefit,down_hf,0,0.0,0.8,60.0,100.0,-15.0,0.0,0.0
shape,iterativefit,down_hf,0,0.0,0.8,60.0,100.0,0.0,0.0015,0.711281836033
shape,iterativefit,down_hf,0,0.0,0.8,60.0,100.0,0.0015,0.004,-62239.9359748*(x-0.0015)*(x-0.0015)*(x-0.0015)+1464.3231307*(x-0.0015)*(x-0.0015)+44.5655206839*(x-0.0015)+0.7112818360328674
shape,iterativefit,down_hf,0,0.0,0.8,60.0,100.0,0.004,0.006,345768.110985*(x-0.004)*(x-0.004)*(x-0.004)+811.686868712*(x-0.004)*(x-0.004)+50.7201375379*(x-0.004)+0.8308751583099365
shape,iterativefit,down_hf,0,0.0,0.8,60.0,100.0,0.006,0.008,-15901181.2075*(x-0.006)*(x-0.006)*(x-0.006)+34387.6571947*(x-0.006)*(x-0.006)+58.1161023446*(x-0.006)+0.9383283257484436
shape,iterativefit,down_hf,0,0.0,0.8,60.0,100.0,0.008,0.01,1148902.03155*(x-0.008)*(x-0.008)*(x-0.008)-3462.57987561*(x-0.008)*(x-0.008)+4.8525566337*(x-0.008)+1.0649017095565796
shape,iterativefit,down_hf,0,0.0,0.8,60.0,100.0,0.01,0.012,-20564083.527*(x-0.01)*(x-0.01)*(x-0.01)+62245.7911167*(x-0.01)*(x-0.01)+4.78906150991*(x-0.01)+1.0699477195739746
shape,iterativefit,down_hf,0,0.0,0.8,60.0,100.0,0.012,0.0145,-48795.7390671*(x-0.012)*(x-0.012)*(x-0.012)-1217.66070896*(x-0.012)*(x-0.012)+7.00322365232*(x-0.012)+1.1639963388442993
shape,iterativefit,down_hf,0,0.0,0.8,60.0,100.0,0.0145,0.0175,3325453.51099*(x-0.0145)*(x-0.0145)*(x-0.0145)-14964.5407995*(x-0.0145)*(x-0.0145)+0.0*(x-0.0145)+1.1731315851211548
shape,iterativefit,down_hf,0,0.0,0.8,60.0,100.0,0.0175,0.0205,-10881591.7262*(x-0.0175)*(x-0.0175)*(x-0.0175)+48967.162768*(x-0.0175)*(x-0.0175)+0.0*(x-0.0175)+1.1282379627227783
shape,iterativefit,down_hf,0,0.0,0.8,60.0,100.0,0.0205,0.0245,1379374.41468*(x-0.0205)*(x-0.0205)*(x-0.0205)-8276.24648809*(x-0.0205)*(x-0.0205)+0.0*(x-0.0205)+1.2751394510269165
shape,iterativefit,down_hf,0,0.0,0.8,60.0,100.0,0.0245,0.0625,-5990.57527223*(x-0.0245)*(x-0.0245)*(x-0.0245)+363.529800849*(x-0.0245)*(x-0.0245)+0.0*(x-0.0245)+1.23099946975708
shape,iterativefit,down_hf,0,0.0,0.8,60.0,100.0,0.0625,0.554,0.673292376136*(x-0.0625)*(x-0.0625)*(x-0.0625)-2.20248122877*(x-0.0625)*(x-0.0625)+1.67709278525*(x-0.0625)+1.427221655845642
shape,iterativefit,down_hf,0,0.0,0.8,60.0,100.0,0.554,1.1,1.79939627647
shape,iterativefit,down_hf,0,0.8,1.6,60.0,100.0,-15.0,0.0,0.0
shape,iterativefit,down_hf,0,0.8,1.6,60.0,100.0,0.0,0.0015,0.681045293808
shape,iterativefit,down_hf,0,0.8,1.6,60.0,100.0,0.0015,0.0035,-4321770.97089*(x-0.0015)*(x-0.0015)*(x-0.0015)+27013.1470856*(x-0.0015)*(x-0.0015)+5.93744715055*(x-0.0015)+0.6810452938079834
shape,iterativefit,down_hf,0,0.8,1.6,60.0,100.0,0.0035,0.0045,-96876408.68*(x-0.0035)*(x-0.0035)*(x-0.0035)+132533.097707*(x-0.0035)*(x-0.0035)+62.1287838425*(x-0.0035)+0.7663986086845398
shape,iterativefit,down_hf,0,0.8,1.6,60.0,100.0,0.0045,0.006,11668669.9375*(x-0.0045)*(x-0.0045)*(x-0.0045)-27670.2144757*(x-0.0045)*(x-0.0045)+36.5657532173*(x-0.0045)+0.8641840815544128
shape,iterativefit,down_hf,0,0.8,1.6,60.0,100.0,0.006,0.008,-29314701.7407*(x-0.006)*(x-0.006)*(x-0.006)+79864.4472551*(x-0.006)*(x-0.006)+32.3186318684*(x-0.006)+0.8961564898490906
shape,iterativefit,down_hf,0,0.8,1.6,60.0,100.0,0.008,0.01,4074126.48201*(x-0.008)*(x-0.008)*(x-0.008)-12222.379446*(x-0.008)*(x-0.008)+0.0*(x-0.008)+1.04573392868042
shape,iterativefit,down_hf,0,0.8,1.6,60.0,100.0,0.01,0.012,-31198322.773*(x-0.01)*(x-0.01)*(x-0.01)+93594.9683189*(x-0.01)*(x-0.01)+0.0*(x-0.01)+1.0294374227523804
shape,iterativefit,down_hf,0,0.8,1.6,60.0,100.0,0.012,0.0145,5378799.43848*(x-0.012)*(x-0.012)*(x-0.012)-20170.4978943*(x-0.012)*(x-0.012)+0.0*(x-0.012)+1.1542307138442993
shape,iterativefit,down_hf,0,0.8,1.6,60.0,100.0,0.0145,0.019,-2675774.6567*(x-0.0145)*(x-0.0145)*(x-0.0145)+18061.4789327*(x-0.0145)*(x-0.0145)+0.0*(x-0.0145)+1.1122088432312012
shape,iterativefit,down_hf,0,0.8,1.6,60.0,100.0,0.019,0.03,22641.7042813*(x-0.019)*(x-0.019)*(x-0.019)-373.588120642*(x-0.019)*(x-0.019)+0.0*(x-0.019)+1.2341238260269165
shape,iterativefit,down_hf,0,0.8,1.6,60.0,100.0,0.03,0.078,-2232.82007716*(x-0.03)*(x-0.03)*(x-0.03)+182.499336555*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.2190557718276978
shape,iterativefit,down_hf,0,0.8,1.6,60.0,100.0,0.078,0.564,-1.31373290503*(x-0.078)*(x-0.078)*(x-0.078)-1.18908288498*(x-0.078)*(x-0.078)+2.08668393591*(x-0.078)+1.3926022052764893
shape,iterativefit,down_hf,0,0.8,1.6,60.0,100.0,0.564,1.1,1.97506892681
shape,iterativefit,down_hf,0,1.6,2.5,60.0,100.0,-15.0,0.0,0.0
shape,iterativefit,down_hf,0,1.6,2.5,60.0,100.0,0.0,0.0015,0.702100753784
shape,iterativefit,down_hf,0,1.6,2.5,60.0,100.0,0.0015,0.0035,-1712514.54969*(x-0.0015)*(x-0.0015)*(x-0.0015)+10818.5935961*(x-0.0015)*(x-0.0015)+2.622791699*(x-0.0015)+0.7021007537841797
